229,183,200,195,196,-1.92,-10.00,0.24
229,181,205,198,197,-2.31,-10.28,0.39
235,188,202,198,197,-2.04,-10.24,0.20
233,184,209,200,200,-2.24,-10.08,0.20
234,194,219,204,199,-2.35,-10.28,0.31
238,206,236,229,206,-2.16,-10.24,0.04
274,241,258,257,211,-2.12,-10.04,-0.04
306,279,294,297,223,-2.28,-9.96,-0.16
334,344,340,355,260,-2.35,-9.96,-0.82
340,370,365,383,296,-2.24,-9.96,-0.63
341,374,368,398,317,10.00,-9.96,-1.37
341,373,367,406,327,-1.69,-10.04,-1.29
346,373,366,406,325,-1.77,-10.12,-1.10
342,366,369,402,321,-1.84,-10.04,-1.33
337,360,372,407,330,-1.61,-10.00,-1.41
336,362,363,402,326,-1.84,-10.04,-1.18
335,359,364,400,324,-1.84,-10.04,-1.10
326,350,355,390,318,-1.69,-10.08,-1.10
309,337,339,370,303,-1.73,-10.08,-0.86
255,244,271,280,240,-1.96,-10.08,-0.78
238,206,230,226,212,-2.24,-10.20,-0.63
233,192,212,206,194,-2.04,-10.24,-0.27
227,185,203,192,194,-1.88,-10.36,-0.31
224,181,202,192,191,-1.80,-10.24,-0.27
229,174,201,192,192,-1.96,-10.16,-0.39
